ID	CHROM	POS	#hg19
exm1095438	14	31598472
exm1095550	14	31763111
exm1095586	14	31775976
exm1095587	14	31775984
exm1095617	14	31790770
exm1095657	14	31814350
exm1095707	14	31844064
exm1095736	14	31856380
exm1095893	14	32562222
exm1096083	14	33069852
exm1096138	14	33291086
exm1096261	14	33293820
exm1096288	14	33836390
exm1096312	14	34243651
exm1096355	14	34269167
exm1096449	14	34993982
exm1096572	14	35231108
exm1097173	14	36155837
exm1097287	14	36777304
exm1097416	14	37050642
exm1097572	14	37737909
exm1097659	14	38061547
exm1097680	14	38064109
exm1097838	14	38724621
exm109789	1	156626166
exm1097954	14	39583672
exm1097966	14	39587798
exm1098047	14	39645745
exm1098094	14	39650234
exm1098199	14	39717167
exm1098207	14	39722023
exm1098259	14	39764231
exm1098267	14	39769146
exm1098383	14	39871004
exm1098403	14	39901099
exm1098424	14	42356069
exm1098558	14	44975122
exm1098560	14	44975149
exm1098697	14	45414662
exm1098821	14	45481254
exm1098844	14	45501454
exm1098853	14	45512923
exm109898	1	156640581
exm1099019	14	45623938
exm1099053	14	45636213
exm109919	1	156641200
exm1099196	14	45665468
exm1099248	14	45686268
exm1099259	14	45693239
exm1099278	14	45693784
exm1099288	14	45696918
exm1099317	14	45711340
exm1099339	14	45712000
exm109942	1	156641746
exm1099441	14	47426686
exm1099492	14	47600951
exm1099540	14	50074122
exm1099581	14	50081074
exm1099624	14	50088719
exm1099698	14	50100463
exm1099738	14	50101682
exm1099824	14	50175886
exm1099886	14	50244651
exm1100270	14	50616793
exm110031	1	156670334
exm1100332	14	50655357
exm1100560	14	50862418
exm1100621	14	50910675
exm110070	1	156696974
exm110081	1	156697255
exm1100849	14	51206145
exm1100927	14	51223943
exm1100943	14	51224261
exm1100953	14	51224417
exm1100983	14	51225083
exm1101	1	980863
exm1101122	14	51347241
exm1101173	14	51370852
exm1101215	14	51378517
exm1101528	14	52194571
exm1101560	14	52466446
exm1101680	14	52495459
exm1101888	14	52735290
exm1101967	14	52905931
exm1101971	14	52906029
exm1102067	14	53004370
exm1102418	14	53570437
exm1102498	14	54418817
exm1102536	14	54886715
exm110301	1	156761543
exm1103058	14	55611839
exm1103083	14	55621357
exm1103112	14	55637459
exm1103230	14	55818517
exm1103399	14	56083244
exm1103430	14	56099974
exm1103646	14	56763648
exm1103699	14	57075836
exm1103739	14	57092117
exm1103774	14	57113991
exm1103836	14	57699391
exm1103906	14	57741563
exm1103909	14	57746932
exm110393	1	156810789
exm1103999	14	57947319
exm1104119	14	58563579
exm1104128	14	58563694
exm1104173	14	58605072
exm1104180	14	58605197
exm110426	1	156811909
exm1104390	14	58831328
exm1104426	14	58832819
exm1104471	14	58894997
exm1104506	14	58917309
exm1104579	14	58953746
exm1104669	14	59112382
exm1104728	14	59113464
exm1104943	14	59830402
exm1105035	14	59942585
exm1105046	14	59945950
exm1105143	14	59993841
exm1105157	14	60027862
exm1105163	14	60031774
exm1105211	14	60074126
exm1105396	14	60591199
exm1105580	14	60923696
exm1105616	14	60936254
exm1105673	14	60977966
exm1105719	14	61180312
exm1105735	14	61180565
exm1105742	14	61180693
exm1105853	14	61442538
exm1105880	14	61446147
exm1106013	14	61747119
exm1106064	14	61857988
exm1106129	14	62187212
exm1106160	14	62203643
exm1106226	14	62233635
exm110633	1	156834169
exm1106345	14	63174272
exm1106396	14	63246495
exm1106440	14	63453824
exm1106514	14	63784409
exm1106606	14	64152851
exm1106671	14	64408806
exm1106675	14	64416564
exm1106725	14	64449363
exm1106747	14	64457747
exm1106841	14	64488739
exm1106868	14	64493414
exm1106987	14	64519709
exm1107031	14	64532206
exm1107264	14	64600800
exm1107377	14	64630240
exm1107383	14	64633964
exm1107556	14	64687327
exm1107959	14	64989813
exm1107974	14	65007898
exm1108028	14	65017661
exm1108037	14	65031536
exm1108187	14	65205500
exm1108249	14	65208759
exm1108356	14	65220361
exm110836	1	156876650
exm1108713	14	65263313
exm1108719	14	65263355
exm1108803	14	65390729
exm1109162	14	67647536
exm1109190	14	67671585
exm110927	1	156882757
exm1109482	14	68023989
exm1109738	14	68117587
exm1109975	14	68234497
exm1110055	14	68249613
exm1110105	14	68252852
exm1110132	14	68257352
exm111021	1	156900320
exm1110249	14	68274526
exm1110258	14	68282607
exm1110264	14	68282675
exm111049	1	156905847
exm111064	1	156906757
exm1110660	14	69697203
exm1110819	14	69808415
exm1110959	14	70171404
exm1111036	14	70245116
exm1111052	14	70246006
exm1111105	14	70418858
exm1111109	14	70418918
exm1111116	14	70419008
exm1111350	14	70826259
exm1111475	14	70926050
exm1111674	14	71197570
exm1112143	14	72055399
exm1112210	14	72138209
exm1112525	14	73404707
exm1112600	14	73422259
exm1112695	14	73459878
exm1113037	14	73727926
exm1113076	14	73730411
exm111314	1	157067719
exm1113152	14	73739361
exm111322	1	157068561
exm111326	1	157068595
exm1113285	14	73958438
exm1113291	14	73958641
exm1113408	14	73985794
exm1113641	14	74085939
exm1113677	14	74156101
exm1113768	14	74193540
exm111388	1	157485429
exm1114075	14	74416698
exm1114137	14	74428000
exm1114216	14	74454675
exm1114254	14	74514674
exm1114482	14	74759059
exm1114548	14	74766869
exm1114645	14	74825014
exm1114768	14	74967716
exm1114804	14	74970172
exm1114849	14	74972790
exm1114920	14	74978010
exm1115084	14	75078428
exm1115170	14	75150125
exm1115301	14	75248652
exm1115333	14	75264891
exm1115360	14	75265703
exm1115848	14	75506621
exm1115854	14	75508343
exm1115897	14	75513721
exm1115957	14	75515206
exm1115965	14	75515457
exm1116019	14	75537335
exm111602	1	157556042
exm1116207	14	75643108
exm1116246	14	75747681
exm1116422	14	76173384
exm111672	1	157648597
exm1116947	14	77273025
exm1116957	14	77273801
exm1117052	14	77327061
exm1117248	14	77580603
exm111751	1	157666047
exm1117522	14	77786793
exm1117541	14	77787706
exm1117556	14	77793819
exm1117698	14	77845145
exm1118001	14	77950856
exm1118004	14	77950896
exm1118016	14	77951142
exm1118092	14	78140355
exm1118131	14	78174512
exm1118218	14	78235999
exm111852	1	157736760
exm1118572	14	81227808
exm1118596	14	81251633
exm1118695	14	81422130
exm1118711	14	81558891
exm1118772	14	81610123
exm1118803	14	81610634
exm111883	1	157738374
exm111886	1	157738482
exm1118875	14	81743541
exm1119053	14	81993125
exm1119101	14	86088523
exm1119202	14	88414158
exm1119320	14	88477577
exm111933	1	157768030
exm111988	1	157773646
exm1120117	14	89647052
exm1120201	14	90429666
exm1120360	14	90651286
exm112039	1	157805650
exm1120493	14	90756862
exm112054	1	157809185
exm1120835	14	91413836
exm1120895	14	91642388
exm1120915	14	91655334
exm1120998	14	91691155
exm1121291	14	91779827
exm1121320	14	91780282
exm1121378	14	91805677
exm1121561	14	92102772
exm1121595	14	92140545
exm1121642	14	92251579
exm112175	1	158151373
exm1121871	14	92470257
exm1121931	14	92471937
exm1122122	14	92588018
exm1122271	14	92949123
exm1122441	14	93119232
exm1122657	14	93290938
exm1122723	14	93398031
exm1122790	14	93412798
exm1122851	14	93581420
exm1122869	14	93649793
exm1122911	14	93652852
exm1123031	14	93712314
exm1123033	14	93712337
exm1123112	14	93760826
exm1123498	14	94395244
exm1123736	14	94521380
exm112392	1	158299688
exm1124033	14	94750336
exm1124142	14	94780642
exm1124276	14	94914468
exm1124342	14	94933640
exm1124349	14	94933712
exm1124588	14	95054181
exm1124602	14	95056440
exm1124742	14	95088677
exm1124755	14	95089956
exm112498	1	158368321
exm1124990	14	95590785
exm1125031	14	95662845
exm112520	1	158368716
exm1125244	14	95906315
exm1125276	14	95916270
exm1125604	14	96707711
exm1125653	14	96730590
exm1125693	14	96756034
exm1125695	14	96756058
exm112575	1	158390028
exm1125785	14	96777468
exm1125871	14	96797867
exm1126019	14	96922752
exm1126043	14	96944903
exm1126054	14	96949386
exm1126069	14	96953290
exm1126357	14	99865109
exm1126358	14	99865110
exm1126601	14	100129283
exm1127103	14	100795265
exm1127163	14	100808810
exm1127198	14	100835498
exm1127390	14	101195359
exm112743	1	158450248
exm1127446	14	101201219
exm1127501	14	101347825
exm112765	1	158450529
exm112811	1	158517543
exm112823	1	158517763
exm1128284	14	102496216
exm1128615	14	102675639
exm112864	1	158533248
exm112875	1	158548803
exm1128766	14	102792529
exm1128805	14	102797992
exm1128882	14	102815077
exm1128892	14	102825773
exm1128896	14	102825829
exm1129377	14	103406051
exm112976	1	158577120
exm1129866	14	103804791
exm112995	1	158583532
exm1130343	14	104193136
exm1130559	14	104387293
exm113056	1	158592901
exm1131016	14	104641860
exm1131025	14	104641986
exm1131407	14	105177417
exm113142	1	158612618
exm1131507	14	105196232
exm1131540	14	105205678
exm1131645	14	105225776
exm113198	1	158618424
exm1132127	14	105404606
exm113213	1	158622275
exm1132176	14	105405599
exm1132227	14	105407211
exm113223	1	158623092
exm1132259	14	105407770
exm113260	1	158631106
exm113326	1	158641941
exm1133966	14	105419755
exm113405	1	158655115
exm113406	1	158655129
exm1134079	14	105457923
exm113440	1	158669772
exm113446	1	158669799
exm1134570	14	105688226
exm1134577	14	105692467
exm113471	1	158670285
exm113488	1	158687112
exm113522	1	158687619
exm113545	1	158724650
exm113591	1	158725348
exm113674	1	158746606
exm113839	1	158911988
exm113897	1	158986477
exm1140818	15	22368856
exm1140829	15	22368987
exm1141473	15	23006679
exm114148	1	159275786
exm114165	1	159277673
exm1141661	15	23811907
exm1141691	15	23812448
exm1141696	15	23889200
exm1141759	15	23890609
exm114177	1	159283584
exm1141784	15	23891852
exm114188	1	159283925
exm1141998	15	24924140
exm1142000	15	24924236
exm1142527	15	25924582
exm1142645	15	25947116
exm1142669	15	25959032
exm1142744	15	25966908
exm1142748	15	25966954
exm114276	1	159410354
exm1142979	15	27777774
exm1143088	15	28230254
exm1143170	15	28326795
exm1143280	15	28375414
exm114335	1	159558024
exm1143812	15	28520072
exm114382	1	159683816
exm1144021	15	29415670
exm1144128	15	30000832
exm114414	1	159751959
exm114419	1	159752046
exm1144580	15	31234086
exm1144665	15	31294258
exm1144717	15	31318404
exm1144718	15	31318422
exm1144780	15	31332352
exm1144786	15	31332488
exm1145210	15	32929673
exm1145234	15	32935989
exm1145288	15	33091097
exm1145418	15	33358858
exm1145876	15	34049733
exm1146149	15	34159894
exm1146172	15	34168130
exm114618	1	159824967
exm1146191	15	34355075
exm114623	1	159825853
exm1146474	15	34543180
exm1146537	15	34628662
exm1146671	15	34648647
exm1146694	15	34649247
exm1146722	15	34651449
exm1146982	15	35189862
exm1147005	15	35207365
exm1147108	15	35274507
exm1147144	15	35275615
exm1147159	15	35665765
exm1147209	15	36946303
exm1147333	15	38235583
exm1147480	15	38786854
exm1147497	15	38794591
exm1147527	15	38810524
exm1147708	15	39882203
exm1147753	15	39885869
exm1147893	15	40093448
exm1148034	15	40268998
exm1148035	15	40269010
exm1148036	15	40269017
exm1148305	15	40509781
exm114878	1	159899170
exm1148827	15	40659437
exm114884	1	159899469
exm1148845	15	40659721
exm1148977	15	40675061
exm1148992	15	40675429
exm1149372	15	40866274
exm1149422	15	40913274
exm1149448	15	40913955
exm1149451	15	40913985
exm1149480	15	40914831
exm1149491	15	40915277
exm1149544	15	40916632
exm1149572	15	40917442
exm1149810	15	41066008
exm1149813	15	41066625
exm1149850	15	41099843
exm1149860	15	41100001
exm1149975	15	41137113
exm1150398	15	41275242
exm1150404	15	41276035
exm1150566	15	41476472
exm115063	1	160000435
exm1150661	15	41605508
exm1150697	15	41625168
exm1150768	15	41679685
exm1150805	15	41689009
exm1151070	15	41805878
exm1151146	15	41814316
exm1151154	15	41814429
exm1151168	15	41815516
exm1151227	15	41822094
exm1151250	15	41827757
exm1151256	15	41828377
exm1151472	15	41962080
exm1151498	15	41988638
exm1151526	15	41991300
exm1151576	15	42028397
exm1151716	15	42058553
exm1151919	15	42114824
exm1151946	15	42115747
exm1152001	15	42126956
exm1152183	15	42137216
exm115230	1	160063553
exm1152300	15	42143327
exm1152505	15	42153994
exm1152526	15	42155023
exm1152544	15	42156148
exm1152706	15	42168334
exm1152805	15	42175564
exm115295	1	160090708
exm1153071	15	42292175
exm1153102	15	42298303
exm1153213	15	42364485
exm1153222	15	42371752
exm1153235	15	42373325
exm1153240	15	42373746
exm1153255	15	42375438
exm1153293	15	42379898
exm1153377	15	42437977
exm1153419	15	42439503
exm1153447	15	42442823
exm115361	1	160100226
exm1153707	15	42568547
exm1153756	15	42600459
exm1153790	15	42618531
exm115385	1	160105381
exm1153863	15	42640302
exm1154156	15	42734277
exm1154159	15	42734331
exm1154209	15	42740719
exm1154450	15	42977839
exm1154473	15	42979226
exm1154508	15	42981101
exm1154528	15	42982270
exm1154554	15	42983771
exm1154617	15	42986471
exm1154900	15	43044503
exm1154945	15	43067776
exm11550	1	9009377
exm1155060	15	43237575
exm1155107	15	43290382
exm1155294	15	43452898
exm1155529	15	43531411
exm1155555	15	43545096
exm1155566	15	43552290
exm1155614	15	43571328
exm1155798	15	43622489
exm1155963	15	43658836
exm1156255	15	43767874
exm1156326	15	43814704
exm1156423	15	43817694
exm1156473	15	43819150
exm1156601	15	43827387
exm1157075	15	44088374
exm1157351	15	44615174
exm1157357	15	44620975
exm1157500	15	44858499
exm115763	1	160249363
exm1157855	15	45050956
exm1157868	15	45052012
exm1158206	15	45399169
exm1158330	15	45408749
exm1158435	15	45424212
exm1158532	15	45433491
exm1158611	15	45444144
exm1158729	15	45467540
exm1158746	15	45490988
exm1158754	15	45491136
exm1158800	15	45557318
exm1158839	15	45560574
exm1159019	15	45723265
exm1159192	15	48053367
exm1159777	15	48764814
exm1159818	15	48782104
exm1159821	15	48782196
exm1159987	15	49033814
exm1159988	15	49033819
exm1160002	15	49037112
exm1160011	15	49044618
exm1160015	15	49048120
exm1160018	15	49048132
exm116012	1	160326112
exm1160239	15	49255089
exm1160263	15	49285001
exm116037	1	160340673
exm1160590	15	50158557
exm1160627	15	50190388
exm1160650	15	50212513
exm1160788	15	50489741
exm1160824	15	50526123
exm1160973	15	50763945
exm116098	1	160389323
exm1161210	15	50897205
exm1161214	15	50899447
exm1161261	15	50929645
exm1161487	15	51350090
exm1161504	15	51350277
exm1161518	15	51386749
exm1161522	15	51397202
exm1161663	15	51692407
exm1161748	15	51750939
exm1161841	15	51773327
exm1162048	15	51856392
exm1162070	15	51914720
exm1162084	15	51975566
exm1162173	15	52060519
exm1162233	15	52186062
exm1162265	15	52230365
exm1162330	15	52258559
exm11626	1	9063478
exm116262	1	160604544
exm1163172	15	53815417
exm1163173	15	53815457
exm1163295	15	54007406
exm1163358	15	54306012
exm1163406	15	54307378
exm1163409	15	54307574
exm1163418	15	54307856
exm1163594	15	55516136
exm1163631	15	55612511
exm1163693	15	55652089
exm1163732	15	55664110
exm1163794	15	55731682
exm1163918	15	55912875
exm1164142	15	56161779
exm1164199	15	56208476
exm1164214	15	56208822
exm1164326	15	56387972
exm1164423	15	56683503
exm1164478	15	56726443
exm1164479	15	56726449
exm1164516	15	56739043
exm1164799	15	57730999
exm1164804	15	57731161
exm1164842	15	57731630
exm1164857	15	57732606
exm1165082	15	57976642
exm1165318	15	58834749
exm1165394	15	58860941
exm1165482	15	59063812
exm1165505	15	59064288
exm1165549	15	59146726
exm116564	1	160811374
exm1165679	15	59323048
exm116569	1	160811558
exm1165733	15	59350686
exm1165824	15	59399803
exm116587	1	160846458
exm1165968	15	59487752
exm1165982	15	59497622
exm1166084	15	59506892
exm1166241	15	59911225
exm1166336	15	59971827
exm11665	1	9073591
exm1166557	15	60747546
exm1166949	15	62228825
exm1166971	15	62234169
exm1167121	15	62277084
exm1167313	15	62966039
exm1167497	15	63040582
exm1167787	15	63421686
exm1168055	15	63889602
exm1168218	15	63937209
exm1168507	15	64041905
exm1168715	15	64410352
exm1168871	15	64497082
exm1168933	15	64687630
exm1169135	15	64968280
exm1169146	15	64970535
exm116924	1	161018880
exm116933	1	161019040
exm1169335	15	65114700
exm1169516	15	65223728
exm1169673	15	65321780
exm1169953	15	65489229
exm1170084	15	65496624
exm1170187	15	65563370
exm1170255	15	65623014
exm1170309	15	65627203
exm1170324	15	65628163
exm117034	1	161042597
exm1170530	15	65703625
exm1170774	15	65917349
exm117101	1	161068365
exm1171101	15	66215247
exm1171241	15	66612917
exm1171254	15	66615115
exm1171316	15	66625140
exm1171374	15	66644521
exm1171448	15	66790035
exm1171582	15	66813446
exm1171625	15	66832446
exm1171637	15	66838946
exm1171915	15	67528778
exm1171959	15	67555487
exm1171983	15	67629346
exm1172087	15	67768084
exm1172124	15	67873149
exm1172230	15	68119596
exm117225	1	161093651
exm1172415	15	68506711
exm1172737	15	69003978
exm1172808	15	69238145
exm1172859	15	69320664
exm1172860	15	69320670
exm1172867	15	69323959
exm1173046	15	69652439
exm1173425	15	70960919
exm1173516	15	70994222
exm11736	1	9097696
exm1173649	15	71276455
exm1173853	15	72037481
exm1174031	15	72122523
exm1174050	15	72143643
exm1174067	15	72146844
exm1174095	15	72172883
exm1174124	15	72189952
exm1174152	15	72190417
exm1174214	15	72197310
exm1174258	15	72270594
exm1174261	15	72286823
exm1174354	15	72455757
exm1174597	15	72638575
exm1175097	15	73585880
exm1175102	15	73590743
exm117516	1	161163786
exm1175217	15	73617673
exm117530	1	161165318
exm1175593	15	74219602
exm1176040	15	74426006
exm1176217	15	74474737
exm1176294	15	74494544
exm117639	1	161183191
exm1176391	15	74625055
exm1176573	15	74710638
exm1176843	15	74967357
exm1176905	15	75014921
exm1176911	15	75015045
exm1177207	15	75122644
exm1177318	15	75146379
exm1177412	15	75195037
exm1177593	15	75498943
exm117780	1	161203015
exm1177807	15	75632170
exm1177856	15	75646080
exm1177868	15	75646594
exm1177873	15	75647018
exm1177927	15	75649179
exm1177998	15	75652907
exm1178047	15	75656913
exm117820	1	161275906
exm1178231	15	75798043
exm1178233	15	75798058
exm1178296	15	75901899
exm1178383	15	75942219
exm1178416	15	75949456
exm117889	1	161335470
exm11789	1	9101712
exm1178980	15	76225042
exm1179118	15	76576103
exm1179124	15	76578741
exm1179151	15	76629250
exm1179217	15	76673928
exm1179463	15	77348443
exm1179577	15	77471761
exm1180172	15	78475108
exm1180211	15	78526797
exm1180248	15	78566626
exm1180259	15	78566740
exm1180364	15	78758677
exm1180490	15	78807407
exm1180584	15	78882682
exm1180594	15	78882821
exm1180607	15	78885574
exm1181148	15	79089081
exm1181610	15	79748576
exm1181636	15	79748964
exm1181729	15	79750619
exm1181795	15	80181459
exm1181815	15	80191280
exm1182031	15	80806265
exm1182209	15	81188221
exm1182399	15	81294686
exm1182641	15	81592746
exm1182649	15	81593685
exm1182654	15	81593738
exm118314	1	161677004
exm1183147	15	82575135
exm1183214	15	83221316
exm118327	1	161680583
exm1183367	15	83349864
exm1183428	15	83434783
exm1183455	15	83447578
exm1183486	15	83455758
exm1183496	15	83456003
exm1183564	15	83495526
exm1183581	15	83499679
exm1183741	15	83687501
exm1184008	15	84286896
exm1184036	15	84488577
exm1184066	15	84539619
exm1184107	15	84581896
exm1184126	15	84592782
exm1184232	15	84683465
exm1184271	15	84705645
exm1184278	15	84706504
exm118446	1	161697072
exm1184507	15	85200463
exm1184544	15	85326313
exm1184581	15	85327311
exm1184701	15	85360252
exm1184809	15	85399951
exm1184987	15	85411508
exm1184994	15	85411596
exm1185006	15	85431029
exm1185174	15	85607620
exm1185386	15	86122960
exm1185394	15	86123077
exm1185430	15	86123489
exm1185480	15	86124483
exm1185606	15	86207857
